GEOID,county_fips,county_name,tract_code,tract_name,year,median_household_income,poverty_rate,bachelors_rate,rent_burden_rate,no_vehicle_rate,total_population,median_age,pct_white_non_hispanic,pct_black,pct_hispanic,pct_asian,pct_other,white_non_hispanic,black_alone,hispanic_latino,asian_alone,other_race,race_total,snap_participation_rate
42121201000,121,Venango County,201000,Census Tract 2010; Venango County; Pennsylvania,2023,66771.0,8.7,12.5,14.8,12.0,3134,44.4,94.1,0.8,0.1,1.4,3.6,2950,24,4,43,113,3134,31.5
42121201100,121,Venango County,201100,Census Tract 2011; Venango County; Pennsylvania,2023,68306.0,14.0,12.8,21.8,2.3,4538,50.5,92.7,0.7,1.3,0.2,5.1,4208,30,61,11,228,4538,17.4
42121201200,121,Venango County,201200,Census Tract 2012; Venango County; Pennsylvania,2023,59929.0,7.1,11.5,19.1,3.9,2922,51.8,95.3,0.2,0.4,0.8,3.3,2784,7,12,22,97,2922,16.3
42121201300,121,Venango County,201300,Census Tract 2013; Venango County; Pennsylvania,2023,67989.0,13.6,13.5,11.8,3.1,3378,48.5,93.8,1.2,2.2,0.0,2.8,3169,42,73,0,94,3378,19.6
42121201400,121,Venango County,201400,Census Tract 2014; Venango County; Pennsylvania,2023,66721.0,9.6,11.3,4.1,7.4,3774,46.5,95.8,0.1,1.0,0.1,3.0,3616,5,39,4,110,3774,13.2
42121201500,121,Venango County,201500,Census Tract 2015; Venango County; Pennsylvania,2023,59709.0,10.3,12.0,16.9,8.6,3335,52.9,96.0,0.1,1.7,0.4,1.8,3201,3,56,15,60,3335,13.3
42123970100,123,Warren County,970100,Census Tract 9701; Warren County; Pennsylvania,2023,64375.0,13.0,9.7,3.3,1.7,2138,49.2,94.9,0.3,3.1,0.1,1.6,2028,6,66,3,35,2138,14.3
42123970200,123,Warren County,970200,Census Tract 9702; Warren County; Pennsylvania,2023,92188.0,9.3,15.5,9.3,4.8,4044,48.4,93.2,0.1,1.5,1.9,3.3,3771,6,61,78,128,4044,8.1
42123970300,123,Warren County,970300,Census Tract 9703; Warren County; Pennsylvania,2023,66250.0,13.3,7.8,13.7,6.4,5068,42.6,91.1,0.0,2.2,0.3,6.4,4618,2,112,13,323,5068,9.0
42123970400,123,Warren County,970400,Census Tract 9704; Warren County; Pennsylvania,2023,63281.0,11.2,9.9,4.0,2.2,2598,52.9,93.8,0.4,1.9,0.1,3.8,2437,11,49,2,99,2598,15.7
42123970500,123,Warren County,970500,Census Tract 9705; Warren County; Pennsylvania,2023,51250.0,12.8,13.0,14.6,13.1,3450,47.4,97.6,0.2,0.8,0.0,1.4,3366,8,29,0,47,3450,14.0
42123970600,123,Warren County,970600,Census Tract 9706; Warren County; Pennsylvania,2023,56130.0,16.5,18.3,21.2,4.7,3390,45.5,96.7,0.3,0.5,0.0,2.5,3277,10,18,0,85,3390,11.1
42123970700,123,Warren County,970700,Census Tract 9707; Warren County; Pennsylvania,2023,72964.0,9.9,21.8,7.3,0.7,3044,43.6,98.9,0.0,0.5,0.0,0.6,3009,0,15,0,20,3044,9.5
42123970800,123,Warren County,970800,Census Tract 9708; Warren County; Pennsylvania,2023,40385.0,8.9,9.7,18.2,8.2,2817,49.6,92.7,3.5,0.0,1.0,2.8,2610,100,0,29,78,2817,17.3
42123970900,123,Warren County,970900,Census Tract 9709; Warren County; Pennsylvania,2023,45697.0,15.5,12.9,11.3,7.5,3412,39.8,94.5,2.2,0.6,0.5,2.2,3225,76,19,18,74,3412,21.8
42123971000,123,Warren County,971000,Census Tract 9710; Warren County; Pennsylvania,2023,72244.0,8.2,15.5,18.5,13.9,2099,59.4,95.9,2.2,0.5,0.3,1.1,2012,46,11,7,23,2099,3.8
42123971100,123,Warren County,971100,Census Tract 9711; Warren County; Pennsylvania,2023,71042.0,6.3,11.0,10.0,1.5,2825,53.9,97.0,0.4,1.2,0.4,1.0,2740,11,35,10,29,2825,9.7
42123971200,123,Warren County,971200,Census Tract 9712; Warren County; Pennsylvania,2023,55167.0,10.9,11.4,3.5,4.6,1656,43.1,97.0,0.7,0.0,0.1,2.2,1606,12,0,2,36,1656,17.5
42123971400,123,Warren County,971400,Census Tract 9714; Warren County; Pennsylvania,2023,47639.0,6.9,5.6,3.9,10.2,1633,55.0,92.5,0.2,2.3,0.0,5.0,1511,4,38,0,80,1633,24.4
